"id","user_id","enviado_utc","http","latencia_ms","error"
"1","E8-C2-R3-5492610000001@whatsapp.sim","2026-09-15 15:25:48.222","200","88",
"2","E8-C2-R3-5492610000002@whatsapp.sim","2026-09-15 15:25:49.312","200","35",
"3","E8-C2-R3-5492610000003@whatsapp.sim","2026-09-15 15:25:50.350","200","67",
"4","E8-C2-R3-5492610000004@whatsapp.sim","2026-09-15 15:25:51.418","200","66",
"5","E8-C2-R3-5492610000005@whatsapp.sim","2026-09-15 15:25:52.487","200","65",
"6","E8-C2-R3-5492610000006@whatsapp.sim","2026-09-15 15:25:53.557","200","67",
"7","E8-C2-R3-5492610000007@whatsapp.sim","2026-09-15 15:25:54.625","200","66",
"8","E8-C2-R3-5492610000008@whatsapp.sim","2026-09-15 15:25:55.693","200","66",
"9","E8-C2-R3-5492610000009@whatsapp.sim","2026-09-15 15:25:56.764","200","69",
"10","E8-C2-R3-5492610000010@whatsapp.sim","2026-09-15 15:25:57.850","200","65",
"11","E8-C2-R3-5492610000011@whatsapp.sim","2026-09-15 15:25:58.918","200","64",
"12","E8-C2-R3-5492610000012@whatsapp.sim","2026-09-15 15:25:59.989","200","68",
"13","E8-C2-R3-5492610000013@whatsapp.sim","2026-09-15 15:26:01.060","200","66",
"14","E8-C2-R3-5492610000014@whatsapp.sim","2026-09-15 15:26:02.129","200","64",
"15","E8-C2-R3-5492610000015@whatsapp.sim","2026-09-15 15:26:03.202","200","63",
"16","E8-C2-R3-5492610000016@whatsapp.sim","2026-09-15 15:26:04.269","200","65",
"17","E8-C2-R3-5492610000017@whatsapp.sim","2026-09-15 15:26:05.340","200","67",
"18","E8-C2-R3-5492610000018@whatsapp.sim","2026-09-15 15:26:06.410","200","64",
"19","E8-C2-R3-5492610000019@whatsapp.sim","2026-09-15 15:26:07.477","200","64",
"20","E8-C2-R3-5492610000020@whatsapp.sim","2026-09-15 15:26:08.548","200","66",
"21","E8-C2-R3-5492610000021@whatsapp.sim","2026-09-15 15:26:09.616","200","66",
"22","E8-C2-R3-5492610000022@whatsapp.sim","2026-09-15 15:26:10.689","200","68",
"23","E8-C2-R3-5492610000023@whatsapp.sim","2026-09-15 15:26:11.759","200","71",
"24","E8-C2-R3-5492610000024@whatsapp.sim","2026-09-15 15:26:12.846","200","63",
"25","E8-C2-R3-5492610000025@whatsapp.sim","2026-09-15 15:26:13.917","200","64",
"26","E8-C2-R3-5492610000026@whatsapp.sim","2026-09-15 15:26:14.990","200","67",
"27","E8-C2-R3-5492610000027@whatsapp.sim","2026-09-15 15:26:16.062","200","67",
"28","E8-C2-R3-5492610000028@whatsapp.sim","2026-09-15 15:26:17.129","200","78",
"29","E8-C2-R3-5492610000029@whatsapp.sim","2026-09-15 15:26:18.217","200","62",
"30","E8-C2-R3-5492610000030@whatsapp.sim","2026-09-15 15:26:19.287","200","65",
"31","E8-C2-R3-5492610000031@whatsapp.sim","2026-09-15 15:26:20.358","200","67",
"32","E8-C2-R3-5492610000032@whatsapp.sim","2026-09-15 15:26:21.428","200","63",
"33","E8-C2-R3-5492610000033@whatsapp.sim","2026-09-15 15:26:22.500","200","65",
"34","E8-C2-R3-5492610000034@whatsapp.sim","2026-09-15 15:26:23.570","200","65",
"35","E8-C2-R3-5492610000035@whatsapp.sim","2026-09-15 15:26:24.638","200","66",
"36","E8-C2-R3-5492610000036@whatsapp.sim","2026-09-15 15:26:25.708","200","63",
"37","E8-C2-R3-5492610000037@whatsapp.sim","2026-09-15 15:26:26.780","200","64",
"38","E8-C2-R3-5492610000038@whatsapp.sim","2026-09-15 15:26:27.849","200","63",
"39","E8-C2-R3-5492610000039@whatsapp.sim","2026-09-15 15:26:28.918","200","65",
"40","E8-C2-R3-5492610000040@whatsapp.sim","2026-09-15 15:26:29.988","200","63",
"41","E8-C2-R3-5492610000041@whatsapp.sim","2026-09-15 15:26:31.057","200","63",
"42","E8-C2-R3-5492610000042@whatsapp.sim","2026-09-15 15:26:32.127","200","64",
"43","E8-C2-R3-5492610000043@whatsapp.sim","2026-09-15 15:26:33.200","200","64",
"44","E8-C2-R3-5492610000044@whatsapp.sim","2026-09-15 15:26:34.272","200","64",
"45","E8-C2-R3-5492610000045@whatsapp.sim","2026-09-15 15:26:35.347","200","66",
"46","E8-C2-R3-5492610000046@whatsapp.sim","2026-09-15 15:26:36.418","200","66",
"47","E8-C2-R3-5492610000047@whatsapp.sim","2026-09-15 15:26:37.498","200","66",
"48","E8-C2-R3-5492610000048@whatsapp.sim","2026-09-15 15:26:38.570","200","66",
"49","E8-C2-R3-5492610000049@whatsapp.sim","2026-09-15 15:26:39.638","200","67",
"50","E8-C2-R3-5492610000050@whatsapp.sim","2026-09-15 15:26:40.706","200","64",
"51","E8-C2-R3-5492610000051@whatsapp.sim","2026-09-15 15:26:41.774","200","65",
"52","E8-C2-R3-5492610000052@whatsapp.sim","2026-09-15 15:26:42.844","200","71",
"53","E8-C2-R3-5492610000053@whatsapp.sim","2026-09-15 15:26:43.917","200","62",
"54","E8-C2-R3-5492610000054@whatsapp.sim","2026-09-15 15:26:44.989","200","63",
"55","E8-C2-R3-5492610000055@whatsapp.sim","2026-09-15 15:26:46.060","200","64",
"56","E8-C2-R3-5492610000056@whatsapp.sim","2026-09-15 15:26:47.132","200","64",
"57","E8-C2-R3-5492610000057@whatsapp.sim","2026-09-15 15:26:48.203","200","63",
"58","E8-C2-R3-5492610000058@whatsapp.sim","2026-09-15 15:26:49.274","200","65",
"59","E8-C2-R3-5492610000059@whatsapp.sim","2026-09-15 15:26:50.349","200","63",
"60","E8-C2-R3-5492610000060@whatsapp.sim","2026-09-15 15:26:51.423","200","63",
"61","E8-C2-R3-5492610000061@whatsapp.sim","2026-09-15 15:26:52.497","200","67",
"62","E8-C2-R3-5492610000062@whatsapp.sim","2026-09-15 15:26:53.574","200","65",
"63","E8-C2-R3-5492610000063@whatsapp.sim","2026-09-15 15:26:54.649","200","77",
"64","E8-C2-R3-5492610000064@whatsapp.sim","2026-09-15 15:26:55.738","200","65",
"65","E8-C2-R3-5492610000065@whatsapp.sim","2026-09-15 15:26:56.812","200","62",
"66","E8-C2-R3-5492610000066@whatsapp.sim","2026-09-15 15:26:57.882","200","64",
"67","E8-C2-R3-5492610000067@whatsapp.sim","2026-09-15 15:26:58.956","200","62",
"68","E8-C2-R3-5492610000068@whatsapp.sim","2026-09-15 15:27:00.025","200","65",
