"id","user_id","enviado_utc","http","latencia_ms","error"
"1","E8-C4-R3-5492610000001@whatsapp.sim","2026-09-15 15:22:38.008","200","92",
"2","E8-C4-R3-5492610000002@whatsapp.sim","2026-09-15 15:22:39.121","200","36",
"3","E8-C4-R3-5492610000003@whatsapp.sim","2026-09-15 15:22:40.165","200","72",
"4","E8-C4-R3-5492610000004@whatsapp.sim","2026-09-15 15:22:41.241","200","66",
"5","E8-C4-R3-5492610000005@whatsapp.sim","2026-09-15 15:22:42.313","200","65",
"6","E8-C4-R3-5492610000006@whatsapp.sim","2026-09-15 15:22:43.386","200","65",
"7","E8-C4-R3-5492610000007@whatsapp.sim","2026-09-15 15:22:44.457","200","68",
"8","E8-C4-R3-5492610000008@whatsapp.sim","2026-09-15 15:22:45.527","200","67",
"9","E8-C4-R3-5492610000009@whatsapp.sim","2026-09-15 15:22:46.602","200","65",
"10","E8-C4-R3-5492610000010@whatsapp.sim","2026-09-15 15:22:47.679","200","71",
"11","E8-C4-R3-5492610000011@whatsapp.sim","2026-09-15 15:22:48.764","200","84",
"12","E8-C4-R3-5492610000012@whatsapp.sim","2026-09-15 15:22:49.860","200","73",
"13","E8-C4-R3-5492610000013@whatsapp.sim","2026-09-15 15:22:50.943","200","66",
"14","E8-C4-R3-5492610000014@whatsapp.sim","2026-09-15 15:22:52.016","200","64",
"15","E8-C4-R3-5492610000015@whatsapp.sim","2026-09-15 15:22:53.091","200","65",
"16","E8-C4-R3-5492610000016@whatsapp.sim","2026-09-15 15:22:54.162","200","63",
"17","E8-C4-R3-5492610000017@whatsapp.sim","2026-09-15 15:22:55.232","200","66",
"18","E8-C4-R3-5492610000018@whatsapp.sim","2026-09-15 15:22:56.302","200","66",
"19","E8-C4-R3-5492610000019@whatsapp.sim","2026-09-15 15:22:57.370","200","62",
"20","E8-C4-R3-5492610000020@whatsapp.sim","2026-09-15 15:22:58.442","200","66",
"21","E8-C4-R3-5492610000021@whatsapp.sim","2026-09-15 15:22:59.510","200","62",
"22","E8-C4-R3-5492610000022@whatsapp.sim","2026-09-15 15:23:00.581","200","63",
"23","E8-C4-R3-5492610000023@whatsapp.sim","2026-09-15 15:23:01.651","200","64",
"24","E8-C4-R3-5492610000024@whatsapp.sim","2026-09-15 15:23:02.729","200","65",
"25","E8-C4-R3-5492610000025@whatsapp.sim","2026-09-15 15:23:03.800","200","65",
"26","E8-C4-R3-5492610000026@whatsapp.sim","2026-09-15 15:23:04.876","200","64",
"27","E8-C4-R3-5492610000027@whatsapp.sim","2026-09-15 15:23:05.947","200","64",
"28","E8-C4-R3-5492610000028@whatsapp.sim","2026-09-15 15:23:07.017","200","62",
"29","E8-C4-R3-5492610000029@whatsapp.sim","2026-09-15 15:23:08.091","200","66",
"30","E8-C4-R3-5492610000030@whatsapp.sim","2026-09-15 15:23:09.171","200","64",
"31","E8-C4-R3-5492610000031@whatsapp.sim","2026-09-15 15:23:10.244","200","64",
"32","E8-C4-R3-5492610000032@whatsapp.sim","2026-09-15 15:23:11.313","200","62",
"33","E8-C4-R3-5492610000033@whatsapp.sim","2026-09-15 15:23:12.385","200","64",
"34","E8-C4-R3-5492610000034@whatsapp.sim","2026-09-15 15:23:13.459","200","63",
"35","E8-C4-R3-5492610000035@whatsapp.sim","2026-09-15 15:23:14.533","200","71",
"36","E8-C4-R3-5492610000036@whatsapp.sim","2026-09-15 15:23:15.620","200","63",
"37","E8-C4-R3-5492610000037@whatsapp.sim","2026-09-15 15:23:16.689","200","63",
"38","E8-C4-R3-5492610000038@whatsapp.sim","2026-09-15 15:23:17.762","200","64",
"39","E8-C4-R3-5492610000039@whatsapp.sim","2026-09-15 15:23:18.833","200","66",
"40","E8-C4-R3-5492610000040@whatsapp.sim","2026-09-15 15:23:19.902","200","65",
"41","E8-C4-R3-5492610000041@whatsapp.sim","2026-09-15 15:23:20.973","200","62",
"42","E8-C4-R3-5492610000042@whatsapp.sim","2026-09-15 15:23:22.046","200","65",
"43","E8-C4-R3-5492610000043@whatsapp.sim","2026-09-15 15:23:23.118","200","64",
"44","E8-C4-R3-5492610000044@whatsapp.sim","2026-09-15 15:23:24.193","200","62",
"45","E8-C4-R3-5492610000045@whatsapp.sim","2026-09-15 15:23:25.265","200","61",
"46","E8-C4-R3-5492610000046@whatsapp.sim","2026-09-15 15:23:26.337","200","65",
"47","E8-C4-R3-5492610000047@whatsapp.sim","2026-09-15 15:23:27.404","200","63",
"48","E8-C4-R3-5492610000048@whatsapp.sim","2026-09-15 15:23:28.479","200","63",
"49","E8-C4-R3-5492610000049@whatsapp.sim","2026-09-15 15:23:29.548","200","63",
"50","E8-C4-R3-5492610000050@whatsapp.sim","2026-09-15 15:23:30.620","200","62",
"51","E8-C4-R3-5492610000051@whatsapp.sim","2026-09-15 15:23:31.697","200","61",
"52","E8-C4-R3-5492610000052@whatsapp.sim","2026-09-15 15:23:32.765","200","62",
"53","E8-C4-R3-5492610000053@whatsapp.sim","2026-09-15 15:23:33.833","200","67",
"54","E8-C4-R3-5492610000054@whatsapp.sim","2026-09-15 15:23:34.907","200","64",
"55","E8-C4-R3-5492610000055@whatsapp.sim","2026-09-15 15:23:35.982","200","64",
"56","E8-C4-R3-5492610000056@whatsapp.sim","2026-09-15 15:23:37.062","200","82",
"57","E8-C4-R3-5492610000057@whatsapp.sim","2026-09-15 15:23:38.149","200","65",
"58","E8-C4-R3-5492610000058@whatsapp.sim","2026-09-15 15:23:39.218","200","69",
"59","E8-C4-R3-5492610000059@whatsapp.sim","2026-09-15 15:23:40.292","200","71",
"60","E8-C4-R3-5492610000060@whatsapp.sim","2026-09-15 15:23:41.376","200","62",
"61","E8-C4-R3-5492610000061@whatsapp.sim","2026-09-15 15:23:42.447","200","62",
"62","E8-C4-R3-5492610000062@whatsapp.sim","2026-09-15 15:23:43.520","200","62",
"63","E8-C4-R3-5492610000063@whatsapp.sim","2026-09-15 15:23:44.590","200","64",
"64","E8-C4-R3-5492610000064@whatsapp.sim","2026-09-15 15:23:45.659","200","62",
"65","E8-C4-R3-5492610000065@whatsapp.sim","2026-09-15 15:23:46.729","200","66",
"66","E8-C4-R3-5492610000066@whatsapp.sim","2026-09-15 15:23:47.797","200","65",
"67","E8-C4-R3-5492610000067@whatsapp.sim","2026-09-15 15:23:48.870","200","66",
"68","E8-C4-R3-5492610000068@whatsapp.sim","2026-09-15 15:23:49.942","200","63",
"69","E8-C4-R3-5492610000069@whatsapp.sim","2026-09-15 15:23:51.014","200","64",
"70","E8-C4-R3-5492610000070@whatsapp.sim","2026-09-15 15:23:52.089","200","65",
"71","E8-C4-R3-5492610000071@whatsapp.sim","2026-09-15 15:23:53.160","200","61",
"72","E8-C4-R3-5492610000072@whatsapp.sim","2026-09-15 15:23:54.233","200","64",
"73","E8-C4-R3-5492610000073@whatsapp.sim","2026-09-15 15:23:55.303","200","62",
"74","E8-C4-R3-5492610000074@whatsapp.sim","2026-09-15 15:23:56.371","200","62",
"75","E8-C4-R3-5492610000075@whatsapp.sim","2026-09-15 15:23:57.439","200","76",
"76","E8-C4-R3-5492610000076@whatsapp.sim","2026-09-15 15:23:58.521","200","64",
"77","E8-C4-R3-5492610000077@whatsapp.sim","2026-09-15 15:23:59.588","200","65",
"78","E8-C4-R3-5492610000078@whatsapp.sim","2026-09-15 15:24:00.659","200","61",
"79","E8-C4-R3-5492610000079@whatsapp.sim","2026-09-15 15:24:01.737","200","64",
"80","E8-C4-R3-5492610000080@whatsapp.sim","2026-09-15 15:24:02.810","200","63",
"81","E8-C4-R3-5492610000081@whatsapp.sim","2026-09-15 15:24:03.878","200","63",
"82","E8-C4-R3-5492610000082@whatsapp.sim","2026-09-15 15:24:04.948","200","65",
"83","E8-C4-R3-5492610000083@whatsapp.sim","2026-09-15 15:24:06.015","200","62",
"84","E8-C4-R3-5492610000084@whatsapp.sim","2026-09-15 15:24:07.085","200","64",
"85","E8-C4-R3-5492610000085@whatsapp.sim","2026-09-15 15:24:08.151","200","62",
"86","E8-C4-R3-5492610000086@whatsapp.sim","2026-09-15 15:24:09.222","200","62",
"87","E8-C4-R3-5492610000087@whatsapp.sim","2026-09-15 15:24:10.295","200","62",
"88","E8-C4-R3-5492610000088@whatsapp.sim","2026-09-15 15:24:11.366","200","62",
"89","E8-C4-R3-5492610000089@whatsapp.sim","2026-09-15 15:24:12.443","200","62",
"90","E8-C4-R3-5492610000090@whatsapp.sim","2026-09-15 15:24:13.512","200","65",
"91","E8-C4-R3-5492610000091@whatsapp.sim","2026-09-15 15:24:14.579","200","66",
"92","E8-C4-R3-5492610000092@whatsapp.sim","2026-09-15 15:24:15.650","200","64",
"93","E8-C4-R3-5492610000093@whatsapp.sim","2026-09-15 15:24:16.725","200","66",
"94","E8-C4-R3-5492610000094@whatsapp.sim","2026-09-15 15:24:17.793","200","64",
"95","E8-C4-R3-5492610000095@whatsapp.sim","2026-09-15 15:24:18.865","200","66",
"96","E8-C4-R3-5492610000096@whatsapp.sim","2026-09-15 15:24:19.937","200","64",
"97","E8-C4-R3-5492610000097@whatsapp.sim","2026-09-15 15:24:21.012","200","65",
"98","E8-C4-R3-5492610000098@whatsapp.sim","2026-09-15 15:24:22.085","200","63",
"99","E8-C4-R3-5492610000099@whatsapp.sim","2026-09-15 15:24:23.157","200","63",
"100","E8-C4-R3-5492610000100@whatsapp.sim","2026-09-15 15:24:24.226","200","62",
"101","E8-C4-R3-5492610000101@whatsapp.sim","2026-09-15 15:24:25.294","200","62",
"102","E8-C4-R3-5492610000102@whatsapp.sim","2026-09-15 15:24:26.364","200","63",
"103","E8-C4-R3-5492610000103@whatsapp.sim","2026-09-15 15:24:27.431","200","66",
"104","E8-C4-R3-5492610000104@whatsapp.sim","2026-09-15 15:24:28.504","200","63",
"105","E8-C4-R3-5492610000105@whatsapp.sim","2026-09-15 15:24:29.571","200","64",
"106","E8-C4-R3-5492610000106@whatsapp.sim","2026-09-15 15:24:30.644","200","65",
"107","E8-C4-R3-5492610000107@whatsapp.sim","2026-09-15 15:24:31.718","200","66",
"108","E8-C4-R3-5492610000108@whatsapp.sim","2026-09-15 15:24:32.800","200","63",
"109","E8-C4-R3-5492610000109@whatsapp.sim","2026-09-15 15:24:33.877","200","62",
"110","E8-C4-R3-5492610000110@whatsapp.sim","2026-09-15 15:24:34.950","200","65",
"111","E8-C4-R3-5492610000111@whatsapp.sim","2026-09-15 15:24:36.024","200","63",
"112","E8-C4-R3-5492610000112@whatsapp.sim","2026-09-15 15:24:37.091","200","64",
"113","E8-C4-R3-5492610000113@whatsapp.sim","2026-09-15 15:24:38.160","200","63",
"114","E8-C4-R3-5492610000114@whatsapp.sim","2026-09-15 15:24:39.235","200","64",
"115","E8-C4-R3-5492610000115@whatsapp.sim","2026-09-15 15:24:40.310","200","61",
"116","E8-C4-R3-5492610000116@whatsapp.sim","2026-09-15 15:24:41.381","200","62",
"117","E8-C4-R3-5492610000117@whatsapp.sim","2026-09-15 15:24:42.454","200","62",
"118","E8-C4-R3-5492610000118@whatsapp.sim","2026-09-15 15:24:43.531","200","64",
"119","E8-C4-R3-5492610000119@whatsapp.sim","2026-09-15 15:24:44.608","200","64",
"120","E8-C4-R3-5492610000120@whatsapp.sim","2026-09-15 15:24:45.681","200","61",
"121","E8-C4-R3-5492610000121@whatsapp.sim","2026-09-15 15:24:46.751","200","65",
"122","E8-C4-R3-5492610000122@whatsapp.sim","2026-09-15 15:24:47.822","200","65",
"123","E8-C4-R3-5492610000123@whatsapp.sim","2026-09-15 15:24:48.893","200","65",
"124","E8-C4-R3-5492610000124@whatsapp.sim","2026-09-15 15:24:49.965","200","61",
"125","E8-C4-R3-5492610000125@whatsapp.sim","2026-09-15 15:24:51.034","200","64",
"126","E8-C4-R3-5492610000126@whatsapp.sim","2026-09-15 15:24:52.107","200","78",
"127","E8-C4-R3-5492610000127@whatsapp.sim","2026-09-15 15:24:53.198","200","64",
"128","E8-C4-R3-5492610000128@whatsapp.sim","2026-09-15 15:24:54.267","200","65",
"129","E8-C4-R3-5492610000129@whatsapp.sim","2026-09-15 15:24:55.340","200","67",
"130","E8-C4-R3-5492610000130@whatsapp.sim","2026-09-15 15:24:56.414","200","65",
"131","E8-C4-R3-5492610000131@whatsapp.sim","2026-09-15 15:24:57.481","200","63",
"132","E8-C4-R3-5492610000132@whatsapp.sim","2026-09-15 15:24:58.552","200","63",
"133","E8-C4-R3-5492610000133@whatsapp.sim","2026-09-15 15:24:59.619","200","63",
"134","E8-C4-R3-5492610000134@whatsapp.sim","2026-09-15 15:25:00.688","200","67",
"135","E8-C4-R3-5492610000135@whatsapp.sim","2026-09-15 15:25:01.762","200","63",
"136","E8-C4-R3-5492610000136@whatsapp.sim","2026-09-15 15:25:02.832","200","62",
"137","E8-C4-R3-5492610000137@whatsapp.sim","2026-09-15 15:25:03.905","200","65",
"138","E8-C4-R3-5492610000138@whatsapp.sim","2026-09-15 15:25:04.975","200","64",
"139","E8-C4-R3-5492610000139@whatsapp.sim","2026-09-15 15:25:06.047","200","63",
"140","E8-C4-R3-5492610000140@whatsapp.sim","2026-09-15 15:25:07.115","200","63",
"141","E8-C4-R3-5492610000141@whatsapp.sim","2026-09-15 15:25:08.188","200","62",
"142","E8-C4-R3-5492610000142@whatsapp.sim","2026-09-15 15:25:09.252","200","63",
"143","E8-C4-R3-5492610000143@whatsapp.sim","2026-09-15 15:25:10.321","200","65",
"144","E8-C4-R3-5492610000144@whatsapp.sim","2026-09-15 15:25:11.393","200","64",
"145","E8-C4-R3-5492610000145@whatsapp.sim","2026-09-15 15:25:12.463","200","75",
"146","E8-C4-R3-5492610000146@whatsapp.sim","2026-09-15 15:25:13.547","200","64",
"147","E8-C4-R3-5492610000147@whatsapp.sim","2026-09-15 15:25:14.618","200","63",
"148","E8-C4-R3-5492610000148@whatsapp.sim","2026-09-15 15:25:15.691","200","64",
"149","E8-C4-R3-5492610000149@whatsapp.sim","2026-09-15 15:25:16.769","200","65",
"150","E8-C4-R3-5492610000150@whatsapp.sim","2026-09-15 15:25:17.839","200","64",
