"id","user_id","enviado_utc","http","latencia_ms","error"
"1","E8-C4-R2-5492610000001@whatsapp.sim","2026-09-15 14:59:35.112","200","78",
"2","E8-C4-R2-5492610000002@whatsapp.sim","2026-09-15 14:59:36.202","200","33",
"3","E8-C4-R2-5492610000003@whatsapp.sim","2026-09-15 14:59:37.236","200","32",
"4","E8-C4-R2-5492610000004@whatsapp.sim","2026-09-15 14:59:38.278","200","29",
"5","E8-C4-R2-5492610000005@whatsapp.sim","2026-09-15 14:59:39.315","200","31",
"6","E8-C4-R2-5492610000006@whatsapp.sim","2026-09-15 14:59:40.351","200","33",
"7","E8-C4-R2-5492610000007@whatsapp.sim","2026-09-15 14:59:41.392","200","29",
"8","E8-C4-R2-5492610000008@whatsapp.sim","2026-09-15 14:59:42.433","200","30",
"9","E8-C4-R2-5492610000009@whatsapp.sim","2026-09-15 14:59:43.472","200","30",
"10","E8-C4-R2-5492610000010@whatsapp.sim","2026-09-15 14:59:44.514","200","31",
"11","E8-C4-R2-5492610000011@whatsapp.sim","2026-09-15 14:59:45.552","200","29",
"12","E8-C4-R2-5492610000012@whatsapp.sim","2026-09-15 14:59:46.590","200","30",
"13","E8-C4-R2-5492610000013@whatsapp.sim","2026-09-15 14:59:47.628","200","28",
"14","E8-C4-R2-5492610000014@whatsapp.sim","2026-09-15 14:59:48.669","200","29",
"15","E8-C4-R2-5492610000015@whatsapp.sim","2026-09-15 14:59:49.703","200","28",
"16","E8-C4-R2-5492610000016@whatsapp.sim","2026-09-15 14:59:50.740","200","28",
"17","E8-C4-R2-5492610000017@whatsapp.sim","2026-09-15 14:59:51.778","200","28",
"18","E8-C4-R2-5492610000018@whatsapp.sim","2026-09-15 14:59:52.819","200","28",
"19","E8-C4-R2-5492610000019@whatsapp.sim","2026-09-15 14:59:53.859","200","29",
"20","E8-C4-R2-5492610000020@whatsapp.sim","2026-09-15 14:59:54.900","200","28",
"21","E8-C4-R2-5492610000021@whatsapp.sim","2026-09-15 14:59:55.935","200","28",
"22","E8-C4-R2-5492610000022@whatsapp.sim","2026-09-15 14:59:56.973","200","27",
"23","E8-C4-R2-5492610000023@whatsapp.sim","2026-09-15 14:59:58.009","200","32",
"24","E8-C4-R2-5492610000024@whatsapp.sim","2026-09-15 14:59:59.049","200","29",
"25","E8-C4-R2-5492610000025@whatsapp.sim","2026-09-15 15:00:00.083","200","29",
"26","E8-C4-R2-5492610000026@whatsapp.sim","2026-09-15 15:00:01.117","200","39",
"27","E8-C4-R2-5492610000027@whatsapp.sim","2026-09-15 15:00:02.171","200","29",
"28","E8-C4-R2-5492610000028@whatsapp.sim","2026-09-15 15:00:03.209","200","28",
"29","E8-C4-R2-5492610000029@whatsapp.sim","2026-09-15 15:00:04.248","200","29",
"30","E8-C4-R2-5492610000030@whatsapp.sim","2026-09-15 15:00:05.286","200","28",
"31","E8-C4-R2-5492610000031@whatsapp.sim","2026-09-15 15:00:06.323","200","29",
"32","E8-C4-R2-5492610000032@whatsapp.sim","2026-09-15 15:00:07.359","200","28",
"33","E8-C4-R2-5492610000033@whatsapp.sim","2026-09-15 15:00:08.398","200","28",
"34","E8-C4-R2-5492610000034@whatsapp.sim","2026-09-15 15:00:09.435","200","27",
"35","E8-C4-R2-5492610000035@whatsapp.sim","2026-09-15 15:00:10.477","200","28",
"36","E8-C4-R2-5492610000036@whatsapp.sim","2026-09-15 15:00:11.517","200","28",
"37","E8-C4-R2-5492610000037@whatsapp.sim","2026-09-15 15:00:12.555","200","30",
"38","E8-C4-R2-5492610000038@whatsapp.sim","2026-09-15 15:00:13.595","200","28",
"39","E8-C4-R2-5492610000039@whatsapp.sim","2026-09-15 15:00:14.633","200","39",
"40","E8-C4-R2-5492610000040@whatsapp.sim","2026-09-15 15:00:15.674","200","28",
"41","E8-C4-R2-5492610000041@whatsapp.sim","2026-09-15 15:00:16.707","200","28",
"42","E8-C4-R2-5492610000042@whatsapp.sim","2026-09-15 15:00:17.739","200","28",
"43","E8-C4-R2-5492610000043@whatsapp.sim","2026-09-15 15:00:18.775","200","30",
"44","E8-C4-R2-5492610000044@whatsapp.sim","2026-09-15 15:00:19.815","200","29",
"45","E8-C4-R2-5492610000045@whatsapp.sim","2026-09-15 15:00:20.853","200","28",
"46","E8-C4-R2-5492610000046@whatsapp.sim","2026-09-15 15:00:21.891","200","27",
"47","E8-C4-R2-5492610000047@whatsapp.sim","2026-09-15 15:00:22.927","200","28",
"48","E8-C4-R2-5492610000048@whatsapp.sim","2026-09-15 15:00:23.964","200","28",
"49","E8-C4-R2-5492610000049@whatsapp.sim","2026-09-15 15:00:25.007","200","29",
"50","E8-C4-R2-5492610000050@whatsapp.sim","2026-09-15 15:00:26.038","200","28",
"51","E8-C4-R2-5492610000051@whatsapp.sim","2026-09-15 15:00:27.075","200","28",
"52","E8-C4-R2-5492610000052@whatsapp.sim","2026-09-15 15:00:28.111","200","28",
"53","E8-C4-R2-5492610000053@whatsapp.sim","2026-09-15 15:00:29.152","200","28",
"54","E8-C4-R2-5492610000054@whatsapp.sim","2026-09-15 15:00:30.191","200","29",
"55","E8-C4-R2-5492610000055@whatsapp.sim","2026-09-15 15:00:31.228","200","28",
"56","E8-C4-R2-5492610000056@whatsapp.sim","2026-09-15 15:00:32.267","200","56",
"57","E8-C4-R2-5492610000057@whatsapp.sim","2026-09-15 15:00:33.336","200","28",
"58","E8-C4-R2-5492610000058@whatsapp.sim","2026-09-15 15:00:34.376","200","27",
