"id","user_id","enviado_utc","http","latencia_ms","error"
"1","E8-C4-R1-5492610000001@whatsapp.sim","2026-09-15 14:44:05.904","200","91",
"2","E8-C4-R1-5492610000002@whatsapp.sim","2026-09-15 14:44:07.008","200","35",
"3","E8-C4-R1-5492610000003@whatsapp.sim","2026-09-15 14:44:08.050","200","38",
"4","E8-C4-R1-5492610000004@whatsapp.sim","2026-09-15 14:44:09.092","200","31",
"5","E8-C4-R1-5492610000005@whatsapp.sim","2026-09-15 14:44:10.128","200","30",
"6","E8-C4-R1-5492610000006@whatsapp.sim","2026-09-15 14:44:11.167","200","33",
"7","E8-C4-R1-5492610000007@whatsapp.sim","2026-09-15 14:44:12.207","200","29",
"8","E8-C4-R1-5492610000008@whatsapp.sim","2026-09-15 14:44:13.251","200","30",
"9","E8-C4-R1-5492610000009@whatsapp.sim","2026-09-15 14:44:14.288","200","30",
"10","E8-C4-R1-5492610000010@whatsapp.sim","2026-09-15 14:44:15.327","200","30",
"11","E8-C4-R1-5492610000011@whatsapp.sim","2026-09-15 14:44:16.365","200","28",
"12","E8-C4-R1-5492610000012@whatsapp.sim","2026-09-15 14:44:17.406","200","31",
"13","E8-C4-R1-5492610000013@whatsapp.sim","2026-09-15 14:44:18.449","200","28",
"14","E8-C4-R1-5492610000014@whatsapp.sim","2026-09-15 14:44:19.491","200","28",
"15","E8-C4-R1-5492610000015@whatsapp.sim","2026-09-15 14:44:20.529","200","28",
"16","E8-C4-R1-5492610000016@whatsapp.sim","2026-09-15 14:44:21.570","200","29",
"17","E8-C4-R1-5492610000017@whatsapp.sim","2026-09-15 14:44:22.612","200","45",
"18","E8-C4-R1-5492610000018@whatsapp.sim","2026-09-15 14:44:23.665","200","29",
"19","E8-C4-R1-5492610000019@whatsapp.sim","2026-09-15 14:44:24.705","200","28",
"20","E8-C4-R1-5492610000020@whatsapp.sim","2026-09-15 14:44:25.747","200","29",
"21","E8-C4-R1-5492610000021@whatsapp.sim","2026-09-15 14:44:26.783","200","33",
"22","E8-C4-R1-5492610000022@whatsapp.sim","2026-09-15 14:44:27.817","200","28",
"23","E8-C4-R1-5492610000023@whatsapp.sim","2026-09-15 14:44:28.855","200","29",
"24","E8-C4-R1-5492610000024@whatsapp.sim","2026-09-15 14:44:29.891","200","29",
"25","E8-C4-R1-5492610000025@whatsapp.sim","2026-09-15 14:44:30.929","200","27",
"26","E8-C4-R1-5492610000026@whatsapp.sim","2026-09-15 14:44:31.970","200","30",
"27","E8-C4-R1-5492610000027@whatsapp.sim","2026-09-15 14:44:33.011","200","28",
"28","E8-C4-R1-5492610000028@whatsapp.sim","2026-09-15 14:44:34.051","200","28",
"29","E8-C4-R1-5492610000029@whatsapp.sim","2026-09-15 14:44:35.080","200","29",
"30","E8-C4-R1-5492610000030@whatsapp.sim","2026-09-15 14:44:36.117","200","28",
"31","E8-C4-R1-5492610000031@whatsapp.sim","2026-09-15 14:44:37.159","200","29",
"32","E8-C4-R1-5492610000032@whatsapp.sim","2026-09-15 14:44:38.202","200","29",
"33","E8-C4-R1-5492610000033@whatsapp.sim","2026-09-15 14:44:39.239","200","28",
"34","E8-C4-R1-5492610000034@whatsapp.sim","2026-09-15 14:44:40.281","200","28",
"35","E8-C4-R1-5492610000035@whatsapp.sim","2026-09-15 14:44:41.320","200","28",
"36","E8-C4-R1-5492610000036@whatsapp.sim","2026-09-15 14:44:42.358","200","28",
"37","E8-C4-R1-5492610000037@whatsapp.sim","2026-09-15 14:44:43.395","200","29",
"38","E8-C4-R1-5492610000038@whatsapp.sim","2026-09-15 14:44:44.429","200","28",
"39","E8-C4-R1-5492610000039@whatsapp.sim","2026-09-15 14:44:45.466","200","28",
"40","E8-C4-R1-5492610000040@whatsapp.sim","2026-09-15 14:44:46.506","200","28",
"41","E8-C4-R1-5492610000041@whatsapp.sim","2026-09-15 14:44:47.546","200","29",
"42","E8-C4-R1-5492610000042@whatsapp.sim","2026-09-15 14:44:48.590","200","28",
"43","E8-C4-R1-5492610000043@whatsapp.sim","2026-09-15 14:44:49.629","200","39",
"44","E8-C4-R1-5492610000044@whatsapp.sim","2026-09-15 14:44:50.672","200","29",
"45","E8-C4-R1-5492610000045@whatsapp.sim","2026-09-15 14:44:51.714","200","28",
"46","E8-C4-R1-5492610000046@whatsapp.sim","2026-09-15 14:44:52.754","200","26",
"47","E8-C4-R1-5492610000047@whatsapp.sim","2026-09-15 14:44:53.789","200","28",
"48","E8-C4-R1-5492610000048@whatsapp.sim","2026-09-15 14:44:54.826","200","28",
"49","E8-C4-R1-5492610000049@whatsapp.sim","2026-09-15 14:44:55.864","200","28",
"50","E8-C4-R1-5492610000050@whatsapp.sim","2026-09-15 14:44:56.901","200","29",
"51","E8-C4-R1-5492610000051@whatsapp.sim","2026-09-15 14:44:57.935","200","28",
"52","E8-C4-R1-5492610000052@whatsapp.sim","2026-09-15 14:44:58.971","200","28",
"53","E8-C4-R1-5492610000053@whatsapp.sim","2026-09-15 14:45:00.010","200","29",
"54","E8-C4-R1-5492610000054@whatsapp.sim","2026-09-15 14:45:01.051","200","27",
"55","E8-C4-R1-5492610000055@whatsapp.sim","2026-09-15 14:45:02.091","200","28",
"56","E8-C4-R1-5492610000056@whatsapp.sim","2026-09-15 14:45:03.132","200","29",
"57","E8-C4-R1-5492610000057@whatsapp.sim","2026-09-15 14:45:04.169","200","28",
"58","E8-C4-R1-5492610000058@whatsapp.sim","2026-09-15 14:45:05.208","200","39",
"59","E8-C4-R1-5492610000059@whatsapp.sim","2026-09-15 14:45:06.263","200","27",
"60","E8-C4-R1-5492610000060@whatsapp.sim","2026-09-15 14:45:07.298","200","30",
"61","E8-C4-R1-5492610000061@whatsapp.sim","2026-09-15 14:45:08.338","200","29",
"62","E8-C4-R1-5492610000062@whatsapp.sim","2026-09-15 14:45:09.380","200","28",
"63","E8-C4-R1-5492610000063@whatsapp.sim","2026-09-15 14:45:10.421","200","27",
"64","E8-C4-R1-5492610000064@whatsapp.sim","2026-09-15 14:45:11.449","200","27",
"65","E8-C4-R1-5492610000065@whatsapp.sim","2026-09-15 14:45:12.490","200","28",
"66","E8-C4-R1-5492610000066@whatsapp.sim","2026-09-15 14:45:13.526","200","27",
"67","E8-C4-R1-5492610000067@whatsapp.sim","2026-09-15 14:45:14.565","200","28",
"68","E8-C4-R1-5492610000068@whatsapp.sim","2026-09-15 14:45:15.605","200","28",
"69","E8-C4-R1-5492610000069@whatsapp.sim","2026-09-15 14:45:16.642","200","29",
"70","E8-C4-R1-5492610000070@whatsapp.sim","2026-09-15 14:45:17.678","200","27",
"71","E8-C4-R1-5492610000071@whatsapp.sim","2026-09-15 14:45:18.720","200","27",
"72","E8-C4-R1-5492610000072@whatsapp.sim","2026-09-15 14:45:19.762","200","27",
"73","E8-C4-R1-5492610000073@whatsapp.sim","2026-09-15 14:45:20.803","200","27",
"74","E8-C4-R1-5492610000074@whatsapp.sim","2026-09-15 14:45:21.831","200","26",
"75","E8-C4-R1-5492610000075@whatsapp.sim","2026-09-15 14:45:22.872","200","28",
"76","E8-C4-R1-5492610000076@whatsapp.sim","2026-09-15 14:45:23.909","200","29",
"77","E8-C4-R1-5492610000077@whatsapp.sim","2026-09-15 14:45:24.952","200","27",
"78","E8-C4-R1-5492610000078@whatsapp.sim","2026-09-15 14:45:25.982","200","27",
